user_id,event_timestamp,step,source,target
40607414000061424321742488965144|1830096899https://staffing.epam.com/positions/798163818/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000920406&position=798163818,1742489932004,1,Employee widget#Past projects - Show more ,
40607414000074726391742396194626|1869847788https://staffing.epam.com/positions/800836389/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000008075024&position=800836389,1742396278160,2,Employee widget#Past projects - Show more ,Employee widget#Menu - matchAndSkillsCandidateWidgetTab
40607414000076353311742389622116|121743122https://staffing.epam.com/positions/801476244/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400005400500&position=801476244,1742389695920,3,Employee widget#Past projects - Show more ,
40607414004775462231742567273476|1580580410https://staffing.epam.com/positions/801640330/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400475660145&position=801640330,1742567308438,1,Employee widget#Past projects - Show more ,
40007414000110620801742375526118|740181837https://staffing.epam.com/positions/767095794/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400035064698&position=767095794,1742487735412,2,Employee widget#Past projects - Show more ,
40607414000348883701742306179024|1906053181https://staffing.epam.com/positions/798808984/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000634306&position=798808984,1742306518659,1,Employee widget#Past projects - Show more ,
40607414000357439241742570398338|2006070836https://staffing.epam.com/positions/789299935/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400418805386&position=789299935,1742570424922,2,Employee widget#Past projects - Show more ,
40607414004361310931742394337377|1586852657https://staffing.epam.com/positions/795365331/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000006345629&position=795365331,1742394783082,1,Employee widget#Past projects - Show more ,
40607414000061424321742488965144|1830096899https://staffing.epam.com/positions/798163818/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000005944325&position=798163818,1742489415535,1,Employee widget#Past projects - Show more ,
40607414000061424321742485916470|200007574https://staffing.epam.com/positions/790015193/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8400000000034639972&position=790015193,1742487212977,1,Employee widget#Past projects - Show more ,
40607414000074726391742396194626|1869847788https://staffing.epam.com/positions/800836389/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000045978&position=800836389,1742396415041,1,Employee widget#Past projects - Show more ,
40607414003097839301742223915001|877780132https://staffing.epam.com/positions/788797772/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000006343240&position=788797772,1742224417615,1,Employee widget#Past projects - Show more ,
87600000000005929671742301240010|591768553https://staffing.epam.com/positions/793863417/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400487446923&position=793863417,1742301310675,1,Employee widget#Past projects - Show more ,
40607414000061424321742277461751|1945646285https://staffing.epam.com/positions/737283973/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000359585&position=737283973,1742277576239,1,Employee widget#Past projects - Show more ,
40607414000061424321742543325020|1052992709https://staffing.epam.com/positions/788605833/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000005421022&position=788605833,1742544953005,1,Employee widget#Past projects - Show more ,
40607414000385583571742286460155|1468803346https://staffing.epam.com/positions/773141976/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400038558357&position=773141976,1742286522013,1,Employee widget#Past projects - Show more ,
87600000000004910981742473647137|372373298https://staffing.epam.com/positions/801702902/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8400000000030881590&position=801702902,1742473657831,1,Employee widget#Past projects - Show more ,Employee widget#Candidate summary - Show more 
40607414000061424321742476299169|1390470855https://staffing.epam.com/positions/792484964/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000007748382&position=792484964,1742476318718,1,Employee widget#Past projects - Show more ,
40607414003647241771742462813605|1201294659https://staffing.epam.com/positions/789706139/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000469600&position=789706139,1742489645890,1,Employee widget#Past projects - Show more ,Employee widget#Candidate summary - Show more 
40607414004775462231742545213448|134372631https://staffing.epam.com/positions/801640322/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000006381406&position=801640322,1742557382595,1,Employee widget#Past projects - Show more ,Employee widget#Past projects - Show more 
40607414004775462231742545213448|134372631https://staffing.epam.com/positions/801640322/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000006381406&position=801640322,1742566488018,2,Employee widget#Past projects - Show more ,
40006107000000017661742459139237|1548698152https://staffing.epam.com/positions/787891463/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400377466373&position=787891463,1742459862003,2,Employee widget#Past projects - Show more ,
40607414000061424321742373411246|1487257494https://staffing.epam.com/positions/787203145/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000627355&position=787203145,1742373660520,2,Employee widget#Past projects - Show more ,
40607414000061424321742488965144|1830096899https://staffing.epam.com/positions/798163818/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000006173433&position=798163818,1742489505168,1,Employee widget#Past projects - Show more ,
40607414000360854591742493738058|723794883https://staffing.epam.com/positions/798276146/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400423424853&position=798276146,1742496084532,1,Employee widget#Past projects - Show more ,
40607414000061424321742488965144|1830096899https://staffing.epam.com/positions/798163818/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000061374&position=798163818,1742489015247,1,Employee widget#Past projects - Show more ,
40607414000075070961742198263178|922880137https://staffing.epam.com/positions/798884771/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4000741400001203660&position=798884771,1742203319517,5,Employee widget#Past projects - Show more ,
40607414000061424321742388566289|598692840https://staffing.epam.com/positions/792484964/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000009804600&position=792484964,1742388678008,1,Employee widget#Past projects - Show more ,
40607414000061424321742198537366|1513283833https://staffing.epam.com/positions/788605833/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400006531118&position=788605833,1742199547194,1,Employee widget#Past projects - Show more ,
40006107000000017661742459139237|1548698152https://staffing.epam.com/positions/787891463/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000001039395&position=787891463,1742459194029,1,Employee widget#Past projects - Show more ,
40607414000074726391742396194626|1869847788https://staffing.epam.com/positions/800836389/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000750383&position=800836389,1742396533521,1,Employee widget#Past projects - Show more ,Employee widget#Menu - interviewsCandidateWidgetTab
40607414000061424321742487618223|1848022279https://staffing.epam.com/positions/799490082/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000354681&position=799490082,1742488638356,1,Employee widget#Past projects - Show more ,
40607414000348883701742306179024|1906053181https://staffing.epam.com/positions/798808984/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000263533&position=798808984,1742306325129,1,Employee widget#Past projects - Show more ,
40607414000061424321742488965144|1830096899https://staffing.epam.com/positions/798163818/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400039533092&position=798163818,1742490166483,1,Employee widget#Past projects - Show more ,
40607414000061424321742485916470|200007574https://staffing.epam.com/positions/790015193/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000007667334&position=790015193,1742485972657,1,Employee widget#Past projects - Show more ,
40607414003647241771742554751733|107491496https://staffing.epam.com/positions/780080170/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400494797408&position=780080170,1742554841342,1,Employee widget#Past projects - Show more ,
84000000000213629751742486083103|549213251https://staffing.epam.com/positions/800613798/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000002027448&position=800613798,1742487397270,1,Employee widget#Past projects - Show more ,
40607414000355012311742198638236|1461535992https://staffing.epam.com/positions/788356440/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400365707424&position=788356440,1742198654205,1,Employee widget#Past projects - Show more ,Employee widget#Click employee name
40607414003585169691742371486882|91489812https://staffing.epam.com/positions/798682726/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400041648248&position=798682726,1742371858667,2,Employee widget#Past projects - Show more ,
40607414000061424321742488965144|1830096899https://staffing.epam.com/positions/798163818/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000007707285&position=798163818,1742489821890,1,Employee widget#Past projects - Show more ,
40607414000503378201742194468016|516308741https://staffing.epam.com/positions/797853079/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400050337820&position=797853079,1742194722367,2,Employee widget#Past projects - Show more ,
3139349471742296141114|554550109https://staffing.epam.com/positions/801157124/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000008017456&position=801157124,1742296172170,1,Employee widget#Past projects - Show more ,
40607414000061424321742538775871|744736829https://staffing.epam.com/positions/798177538/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000008398429&position=798177538,1742539035220,1,Employee widget#Past projects - Show more ,
40607414003169638811742394717768|433659487https://staffing.epam.com/positions/770491047/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400349800732&position=770491047,1742395967544,1,Employee widget#Past projects - Show more ,
40607414004023304361742211481822|1381806289https://staffing.epam.com/positions/799687396/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000287032&position=799687396,1742211606252,2,Employee widget#Past projects - Show more ,
40607414000473773131742316620264|2141833854https://staffing.epam.com/positions/795237164/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000486016&position=795237164,1742317063965,1,Employee widget#Past projects - Show more ,Employee widget#coly_link
40607414003647241771742470548383|265942956https://staffing.epam.com/positions/789706139/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400389649840&position=789706139,1742470611983,1,Employee widget#Past projects - Show more ,
87600000000005921441742545341511|597004105https://staffing.epam.com/positions/802298853/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000006612444&position=802298853,1742545386788,1,Employee widget#Past projects - Show more ,
87600000000081987991742566938819|1965825295https://staffing.epam.com/positions/802011175/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000008198799&position=802011175,1742567176734,2,Employee widget#Past projects - Show more ,
40007414000003022831742221080805|2030815059https://staffing.epam.com/positions/724903524/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400455598836&position=724903524,1742221593441,9,Employee widget#Past projects - Show more ,Employee widget#Menu - projectCandidateWidgetTab
40007414000136400191742555491407|373201795https://staffing.epam.com/positions/801450132/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400447899215&position=801450132,1742555609139,2,Employee widget#Past projects - Show more ,Employee widget#Menu - interviewsCandidateWidgetTab
40607414000061424321742450986179|56080939https://staffing.epam.com/positions/801937950/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000006252945&position=801937950,1742455274871,1,Employee widget#Past projects - Show more ,
40007414000136400191742555034622|926227948https://staffing.epam.com/positions/801450132/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400449055864&position=801450132,1742555184532,1,Employee widget#Past projects - Show more ,
40607414000348883701742548351196|1464244474https://staffing.epam.com/positions/798808981/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000427928&position=798808981,1742549130267,2,Employee widget#Past projects - Show more ,
40607414003799293391742276753682|658877858https://staffing.epam.com/positions/800859555/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000862581&position=800859555,1742276794257,2,Employee widget#Past projects - Show more ,
87600000000002002371742221124798|992701586https://staffing.epam.com/positions/800642890/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000424972&position=800642890,1742222491138,2,Employee widget#Past projects - Show more ,
40607414000061424321742487618223|1848022279https://staffing.epam.com/positions/799490082/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000007831299&position=799490082,1742487648487,1,Employee widget#Past projects - Show more ,
40007414000033576811742377004835|1661900684https://staffing.epam.com/positions/794650187/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400429979151&position=794650187,1742377064558,2,Employee widget#Past projects - Show more ,
40607414000061424321742373411246|1487257494https://staffing.epam.com/positions/787203145/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000002967444&position=787203145,1742373700917,1,Employee widget#Past projects - Show more ,
87600000000006744811742384185435|1570305649https://staffing.epam.com/positions/801340396/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000001668861&position=801340396,1742384334070,1,Employee widget#Past projects - Show more ,
40607414000054331971742420471745|1174426881https://staffing.epam.com/positions/799652447/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000117567&position=799652447,1742421169986,3,Employee widget#Past projects - Show more ,
40607414003647241771742317569095|1333952976https://staffing.epam.com/positions/795378210/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000007647490&position=795378210,1742317612132,1,Employee widget#Past projects - Show more ,
40607414000374665251742548569216|190370861https://staffing.epam.com/positions/802175153/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400037466525&position=802175153,1742548604233,1,Employee widget#Past projects - Show more ,
40007414000110620801742376772720|921249184https://staffing.epam.com/positions/767095794/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400435726534&position=767095794,1742376829379,1,Employee widget#Past projects - Show more ,
40607414000061424321742487618223|1848022279https://staffing.epam.com/positions/799490082/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000006257507&position=799490082,1742487818722,1,Employee widget#Past projects - Show more ,Employee widget#Past projects - Show more 
40607414000061424321742487618223|1848022279https://staffing.epam.com/positions/799490082/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000006257507&position=799490082,1742488568570,2,Employee widget#Past projects - Show more ,
40607414000061424321742488965144|1830096899https://staffing.epam.com/positions/798163818/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000001794297&position=798163818,1742490268935,1,Employee widget#Past projects - Show more ,
40006139000000015691742558487401|430491297https://staffing.epam.com/positions/801298016/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000010945000&position=801298016,1742572755726,1,Employee widget#Past projects - Show more ,
40607414003585169691742371486882|91489812https://staffing.epam.com/positions/798682726/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400035270087&position=798682726,1742371612548,1,Employee widget#Past projects - Show more ,
40607414003647241771742229666312|1470796984https://staffing.epam.com/positions/779963577/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400491392179&position=779963577,1742229759645,1,Employee widget#Past projects - Show more ,
40006107000000017661742457796531|556363268https://staffing.epam.com/positions/777980638/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000005765816&position=777980638,1742458991346,1,Employee widget#Past projects - Show more ,
40607414000385583571742285207984|1929814679https://staffing.epam.com/positions/798693485/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400038558357&position=798693485,1742288402577,3,Employee widget#Past projects - Show more ,
40607414003791867981742423162170|1724209528https://staffing.epam.com/positions/708372706/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400037455131&position=708372706,1742423577137,1,Employee widget#Past projects - Show more ,Employee widget#Candidate summary - Show more 
40007414000003022831742311835963|721120171https://staffing.epam.com/positions/724903524/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000609596&position=724903524,1742311977669,1,Employee widget#Past projects - Show more ,Employee widget#interview_card
87600000000000920541742562229649|346380633https://staffing.epam.com/positions/802215596/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000007084429&position=802215596,1742562261977,1,Employee widget#Past projects - Show more ,
40607414000063239921742234914731|1766939061https://staffing.epam.com/positions/799753939/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400335465648&position=799753939,1742235120126,1,Employee widget#Past projects - Show more ,
40607414000073173011742335965117|670276740https://staffing.epam.com/positions/794165124/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000006297628&position=794165124,1742336375856,1,Employee widget#Past projects - Show more ,
40007414000110620801742487932023|1017631787https://staffing.epam.com/positions/767095794/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400435726534&position=767095794,1742488650571,1,Employee widget#Past projects - Show more ,
40607414000061424321742488965144|1830096899https://staffing.epam.com/positions/798163818/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400368698839&position=798163818,1742489105001,1,Employee widget#Past projects - Show more ,
40607414000083294101742294708073|823816761https://staffing.epam.com/positions/794843253/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400007955864&position=794843253,1742294754072,1,Employee widget#Past projects - Show more ,
40607414000349633471742462554602|486258457https://staffing.epam.com/positions/799144468/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400009702692&position=799144468,1742462574448,1,Employee widget#Past projects - Show more ,Employee widget#Menu - matchAndSkillsCandidateWidgetTab
40607414003647241771742554751733|107491496https://staffing.epam.com/positions/789715540/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400012882940&position=789715540,1742554966015,1,Employee widget#Past projects - Show more ,
40607414003678457541742235803685|124541902https://staffing.epam.com/positions/789013914/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400424791862&position=789013914,1742236446967,1,Employee widget#Past projects - Show more ,Employee widget#Click employee name
40607414003900396981742205144083|1122017948https://staffing.epam.com/positions/757169041/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000302222&position=757169041,1742205311792,1,Employee widget#Past projects - Show more ,
40607414000061424321742485916470|200007574https://staffing.epam.com/positions/790015193/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000006173433&position=790015193,1742487134562,1,Employee widget#Past projects - Show more ,
40607414000374545281742367291351|366739993https://staffing.epam.com/positions/801060067/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400436040145&position=801060067,1742367983974,1,Employee widget#Past projects - Show more ,Employee widget#Candidate summary - Show more 
40607414003791867981742423162170|1724209528https://staffing.epam.com/positions/708372706/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400321455815&position=708372706,1742423247188,1,Employee widget#Past projects - Show more ,
87600000000005929671742391218614|360188597https://staffing.epam.com/positions/793863417/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000592967&position=793863417,1742391265477,3,Employee widget#close#Expand skill group - Employee sidebar,
40607414000390098441742203343820|1005244013https://staffing.epam.com/positions/797903217/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000006612471&position=797903217,1742204139120,2,Employee widget#close#Expand skill group - Employee sidebar,
40607414003678457541742235803685|124541902https://staffing.epam.com/positions/789013914/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400367845754&position=789013914,1742236049007,6,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#open#Expand skill group - Employee sidebar
87600000000004667531742201888060|1033794057https://staffing.epam.com/positions/776524259/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400038227161&position=776524259,1742201973218,3,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#Click employee name
40607414004266374671742335762603|1828311764https://staffing.epam.com/positions/798802768/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400426637467&position=798802768,1742335874812,2,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#open#Expand skill group - Employee sidebar
40607414004266374671742335762603|1828311764https://staffing.epam.com/positions/798802768/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400426637467&position=798802768,1742335879852,4,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#Menu - workExperienceCandidateWidgetTab
87600000000003216321742376020326|384476609https://staffing.epam.com/positions/786712323/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400503300253&position=786712323,1742376239555,2,Employee widget#close#Expand skill group - Employee sidebar,
40607414003537374371742211421724|1142882545https://staffing.epam.com/positions/782986628/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4000741400003357681&position=782986628,1742211541926,2,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#open#Expand skill group - Employee sidebar
40607414003537374371742211421724|1142882545https://staffing.epam.com/positions/782986628/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4000741400003357681&position=782986628,1742211543668,4,Employee widget#close#Expand skill group - Employee sidebar,
40607414003591136401742466076714|422916698https://staffing.epam.com/positions/801515258/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000007129952&position=801515258,1742466274013,3,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#open#Expand skill group - Employee sidebar
40607414003591136401742466076714|422916698https://staffing.epam.com/positions/801515258/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000007129952&position=801515258,1742466292630,5,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#Menu - matchAndSkillsCandidateWidgetTab
84000000000213629751742562493196|1183545673https://staffing.epam.com/positions/800613798/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=313926062&position=800613798,1742562570535,2,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#interview_card
40607414004913921791742481213045|520961957https://staffing.epam.com/positions/759042906/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400491392179&position=759042906,1742481281491,4,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#open#Expand skill group - Employee sidebar
40607414004913921791742481213045|520961957https://staffing.epam.com/positions/759042906/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400491392179&position=759042906,1742481290567,6,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#open#Expand skill group - Employee sidebar
40607414004913921791742481213045|520961957https://staffing.epam.com/positions/759042906/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400491392179&position=759042906,1742481293880,8,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#open#Expand skill group - Employee sidebar
40607414004913921791742481213045|520961957https://staffing.epam.com/positions/759042906/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400491392179&position=759042906,1742481296447,10,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#open#Expand skill group - Employee sidebar
40607414004913921791742481213045|520961957https://staffing.epam.com/positions/759042906/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400491392179&position=759042906,1742481299341,12,Employee widget#close#Expand skill group - Employee sidebar,Employee widget#open#Expand skill group - Employee sidebar
